X2.5.,X10.,X50.,X90.,X97.5.,freq_significant
-19.566068518510647,-17.649777777989193,-0.2989185003780426,1.2233343606650968,1.7917594692258496,0.06775700934579439
-20.259215699068974,-18.062838227496396,-0.4054651081081641,1.0986122886679066,2.117721028265956,0.102803738317757
-19.659565198708158,-17.46745622119492,-0.36288620393749005,1.0986122886659724,1.8260016346178625,0.06775700934579439
-19.853750591089447,-18.006452721928362,-0.40546510810796205,1.252762968494036,2.3025850929938434,0.0911214953271028
-19.971533626617703,-18.235001824891786,-0.5108256237659841,1.0986122886679066,2.1102132003454472,0.0911214953271028
-19.697844676315214,-17.890068853457358,-0.2876820724500164,1.3862943611195466,2.231466744924974,0.07242990654205607
-19.971533626619394,-17.649777777989286,-0.40546510810711067,1.2980247537258602,2.318441896335702,0.08177570093457943
-20.136148648234865,-17.806204203439886,-0.4054651081053988,1.261214231583507,2.0104033180367984,0.08644859813084112
-19.971533626617305,-18.021089771179298,-0.2604889976128908,1.0986122886659722,1.9459101490272261,0.08411214953271028
-20.076894142905356,-18.006452723558592,-0.40546510810539965,1.0986122886651422,2.0149030203356135,0.07476635514018691
-20.25921569907013,-18.1154264369598,-0.4054651081053999,1.084178787624138,2.138491897866289,0.0794392523364486
-20.13614864795414,-18.0868510407956,-0.40546510810816394,1.098612288667907,2.117721022749782,0.09345794392523364
-20.06503030016521,-17.76501585342462,-0.308093069713288,1.2063632552205252,2.0149030205422633,0.07476635514018691
-20.136148648234684,-18.160603401755598,-0.4054651081053995,1.0986122886651426,2.050713801584628,0.10046728971962617
-20.664680799761612,-18.18130126320348,-0.4054651081080628,1.0986122886679066,2.0275873382435936,0.10514018691588785
-20.259215699068715,-17.899024749812998,-0.40546510810816316,1.2734608299399006,2.1177210282659567,0.08177570093457943
-19.97153362661944,-17.973888710981495,-0.2876820664270717,1.1862503387368555,2.035878039908549,0.0911214953271028
-19.853750590962406,-17.761880155967507,-0.4054651081053983,1.3862943611194867,2.197224565873616,0.0794392523364486
-19.853750590959308,-17.872921329304475,-0.3654437542688127,1.3862943611195464,2.4849066497857777,0.08878504672897196
-20.259215696211086,-17.46745622119692,-0.40546510810539876,1.0986122886679066,1.7917594692280019,0.0794392523364486
-19.566068518512083,-17.899024742400435,-0.40546510810540004,1.3862943611173102,2.231466744920939,0.0794392523364486
-19.971533626618886,-17.699051035599048,-0.28768207245315985,1.292822386280856,2.138491892350113,0.0911214953271028
-19.971533627249684,-17.899024742402283,-0.2513144282791082,1.3862943611196863,2.197224565873616,0.0794392523364486
-20.06503030016452,-17.718770648350745,-0.40546510810668057,1.098612288667907,2.035878039220175,0.07009345794392523
-19.56606851851255,-17.67047563943588,-0.28768206642707145,1.400931410369688,2.2560148826970754,0.06542056074766354
-19.892030077550075,-17.64977777798954,-0.40546510810539993,1.1526795099377334,2.1972245773302843,0.07242990654205607
-20.259215699070086,-17.790473205738614,-0.2876820724536772,1.207699560320557,2.117721028265956,0.08644859813084112
-20.259215699071508,-17.755138293647775,-0.40546510742028086,1.2527629684939678,2.117721028265956,0.08177570093457943
-19.853750590962534,-17.64977777798957,-0.405465108105398,1.3862943611194858,2.1972245658736145,0.07242990654205607
-19.971533626617237,-17.79047320434242,-0.4054651081063618,1.130220443364745,2.014903020538972,0.0630841121495327
-20.259215699070587,-18.09606488061734,-0.3212517236010643,1.1302204433652552,2.117721028265957,0.08644859813084112
-20.005775789302064,-18.195938315399594,-0.2876820724545447,1.140289805968591,2.0149030205389713,0.0794392523364486
-19.659565192058345,-17.46745622119723,-0.2231435507651638,1.1349799328378143,2.0794415416794294,0.06542056074766354
-20.00577579420473,-17.872921329300006,-0.2876820724515796,1.363559646484779,2.035878039911842,0.0794392523364486
-20.06503030016613,-18.006452721929158,-0.4054651081053986,1.1987302214111624,2.2124514029702542,0.09813084112149532
-19.971533621712304,-17.79047320434493,-0.40546510810539904,1.2527629684939678,2.1972245773302834,0.0794392523364486
-19.97153362661923,-18.006452721929016,-0.4054651081053986,1.3862943611196863,2.0358780397067777,0.08644859813084112
-19.97153362661944,-18.05524288609809,-0.4054651081080628,1.098612288667908,2.484906649784829,0.102803738317757
-20.66468079980624,-18.006452721927865,-0.4054651081053988,1.1734328887798455,1.968332832287489,0.08878504672897196
-19.56606851851077,-17.806204202612733,-0.4054651081053985,1.1148324550490516,2.0794415406687956,0.08411214953271028
-20.136148648236073,-17.76188014996099,-0.2876820664270712,1.2039728043245137,2.0794415406671245,0.09579439252336448
-19.697844679866495,-17.681385932686645,-0.28768207245315947,1.2186098535750087,2.3184418963475544,0.0794392523364486
-19.971533626615685,-18.16060340175488,-0.4054651081053987,1.3862943611196874,2.1972245603574407,0.09813084112149532
-19.971533626617237,-18.27838643741096,-0.32238679813727583,1.2667189731846002,2.197224560357441,0.0911214953271028
-19.697844676256796,-17.589963764969774,-0.28768206642707106,1.386294361117963,1.7917594692278507,0.0630841121495327
-20.664680802202273,-18.160603401756845,-0.40546510810816405,0.9808292530115235,1.8177733492210035,0.09579439252336448
-19.566068518510445,-17.563699095787513,-0.30306790151521823,1.098612288665781,2.2147964242450517,0.0630841121495327
-19.566068518621332,-17.748795687044932,-0.2513144282791086,1.3985409594752503,2.1972245658754783,0.06775700934579439
-20.259215699070158,-18.05524288609865,-0.405465108108164,1.252762968493967,2.089442330746256,0.0911214953271028
-19.9715336266186,-17.71877064947639,-0.4054651081080629,1.0986122886651422,1.989307851655357,0.08177570093457943
-20.259215699070594,-17.630058164111652,-0.28768206943836305,1.098612288665972,1.791759469224885,0.08411214953271028
-19.971533630579604,-18.160603401755587,-0.3364722364395255,1.0986122886679068,2.318441896334411,0.08177570093457943
-19.98552674872709,-17.899024742401966,-0.4054651081053985,1.2698476305661701,2.0794415416794294,0.08177570093457943
-19.971533626682444,-17.7187706494769,-0.4054651081053987,1.3862943611176912,2.2090440502310105,0.07009345794392523
-19.56606851925245,-17.87292132930451,-0.4054651081079621,1.0986122886679073,2.0794415416794303,0.07476635514018691
-19.869607397670404,-18.115426436957943,-0.40546510810539904,1.218609853575745,2.0794415406671254,0.08411214953271028
-20.25921569907059,-17.718770649476397,-0.470003629246487,1.2527629684939663,1.9459101490542308,0.08878504672897196
-19.638590172688055,-17.58306065212601,-0.40546510810666725,0.9808292530116458,2.026722504897797,0.07710280373831775
-20.06503030016361,-18.021089771179348,-0.2876820724536787,1.386294361119486,2.07944154167943,0.0911214953271028
-20.005775794273674,-17.73642279948456,-0.298918500378261,1.252762968493967,2.089442329735622,0.06542056074766354
-20.005775791809825,-17.806204203440842,-0.287682072451579,1.2843711231913844,2.0358780399118426,0.09579439252336448
-20.005775794911628,-18.115426436957918,-0.40546510810539893,1.0986122886651413,1.7917594692258496,0.0794392523364486
-20.259215699070563,-17.649777777989126,-0.40546510742027997,1.325386397226434,2.394772959737852,0.10981308411214953
-20.390991856789356,-18.215299868189355,-0.4541612811107142,1.0986122886681506,2.07944154167943,0.09345794392523364
-20.136148648236087,-17.95299163678,-0.4054651081053985,1.3752705112414705,2.361839598950911,0.10046728971962617
-19.971533626617582,-17.872921329303818,-0.4054651081053993,1.117973845008489,2.302585092993907,0.07476635514018691
-19.56606851851255,-17.64977777798899,-0.3555828430328739,1.098612288667907,2.1177210282678676,0.07710280373831775
-19.97153362158496,-18.052697925874693,-0.40546510810582986,1.0986122886679077,2.197224577330285,0.07009345794392523
-19.971533622746815,-17.8729213293037,-0.3690974627074788,1.3862943611196872,2.3025850929939082,0.08878504672897196
-20.18809735100259,-17.89902474240008,-0.40546510810711067,1.3862943611194858,2.079441540668796,0.07242990654205607
-20.065030301482434,-18.02108977117943,-0.405465108106681,1.2527629684939654,2.099144541956141,0.102803738317757
-19.625323024470134,-18.055242886098462,-0.40546510810539965,1.0986122886651426,2.197224560357442,0.08644859813084112
-19.971533627267597,-17.72968094272873,-0.28768207245049043,1.2291372494844703,1.7917594692248855,0.06542056074766354
-19.892030077548842,-17.729680942727587,-0.25131442827910744,1.2527629684939676,2.1972245773321464,0.07242990654205607
-19.892030077549933,-17.755138285999404,-0.40546510810539893,1.0986122886651426,1.7917594692258496,0.07710280373831775
-20.259215689530375,-18.1606034017556,-0.42364893019301675,1.1179738450086267,2.1177210282659567,0.08878504672897196
-19.85375059096244,-17.777611149498696,-0.40546510810539876,1.2186098535749235,2.035878039421948,0.07710280373831775
-20.136148648235082,-17.912980747491282,-0.2876820664270716,1.2667189731845996,2.07944154167943,0.09345794392523364
-19.971533627267995,-17.97828184496009,-0.40546510810540126,1.2992829841294098,2.117721022749783,0.06542056074766354
-20.136148646857947,-17.718770649476134,-0.22314355021782625,1.3862943611195466,2.035878039911843,0.07710280373831775
-20.390991865633364,-18.006452721929403,-0.387281286020924,1.1862503387345331,2.3025850929938434,0.08878504672897196
-19.892030077551702,-18.006452722376935,-0.3527848502788307,1.0986122886674599,1.8783538145282115,0.05841121495327103
-19.85375059096269,-17.662024376344903,-0.22314355131250146,1.3862943611194862,2.484906649784829,0.0794392523364486
-20.005775792364275,-17.98673310805194,-0.4054651081079619,1.1862503387344956,2.0794415416794294,0.10046728971962617
-19.56606851851255,-17.62232327878338,-0.25131442827910855,1.0986122886679084,1.7917594692248842,0.06542056074766354
-20.25921569740374,-18.160603401755367,-0.2876820724515794,1.3862943611194867,2.1519631958566112,0.0911214953271028
-19.625323025625292,-17.76188015040203,-0.39661531955834034,1.2980247537258611,2.014903020538972,0.053738317757009345
-20.065030300166857,-18.006452721928582,-0.40546510810816416,1.0986122886659717,1.7917594692248842,0.0794392523364486
-19.659565190175556,-17.96543744789387,-0.40546510810539904,1.2734608299404084,2.0794415416794294,0.07242990654205607
-19.566068518510612,-17.790473204344057,-0.26048899761289157,1.2186098535763457,2.1177210272553224,0.08177570093457943
-19.971533626617948,-17.76188015040197,-0.4054651081081633,1.2527629684939667,2.0794415416794294,0.07710280373831775
-19.566068519101705,-17.75513829364649,-0.5108256237658861,1.0986122886657808,2.2314667449209407,0.07242990654205607
-19.97153362662,-18.229596273242816,-0.40546510810539915,1.3862943611196865,2.3947729592521476,0.09345794392523364
-19.739068741126914,-17.649777777987264,-0.2876820694383633,1.3862943611196872,2.4849066497848282,0.0630841121495327
-19.971533626617703,-17.872921329979768,-0.40546510810539976,1.1753974081593928,1.921361989226695,0.07242990654205607
-20.66468080717823,-18.34292495854953,-0.4054651081053995,1.2992829841294096,2.117721022749782,0.07710280373831775
-19.97153362661979,-17.77761114949848,-0.2876820724530626,1.0254577264188258,1.9213619892394476,0.06775700934579439
-20.065030300162903,-17.872921329302923,-0.40546510810539815,1.107843786268211,2.0927086898973624,0.08644859813084112
-20.076894142271545,-18.160603399462648,-0.4054651081053984,1.0986122886651413,1.7917594692279002,0.10046728971962617
-20.065030300165215,-17.718770647910908,-0.4054651081053988,1.098612288665142,1.8093313161404596,0.0630841121495327
-20.00577579420801,-17.789984037059728,-0.2876820724530622,1.218609853576199,1.9683328321887545,0.0794392523364486
-20.259215699069713,-18.021089771176797,-0.4054651081081651,1.169995611048479,2.0358780394252416,0.08878504672897196
-19.892030077550857,-17.56369909578549,-0.3120771545377772,1.2527629684940371,1.96833283225942,0.08411214953271028
-19.971533626619657,-18.160603401755594,-0.30655223644338553,1.098612288667907,2.302585092992552,0.102803738317757
-20.00577579555405,-18.160603401756596,-0.28768207245158006,1.3752705154480862,2.117721022749782,0.08177570093457943
-20.136148648234823,-18.160603401755598,-0.40546510810806313,1.2186098535745378,2.07944154167943,0.11214953271028037
-19.85375058403241,-18.0064527233736,-0.40546510810806263,1.2667189731846011,2.17174985594397,0.07710280373831775
-19.892030075161745,-17.662024376347865,-0.3334149361202538,1.386294361119686,2.302585092992551,0.08177570093457943
-20.259215699070445,-17.872921329303217,-0.2876820724531601,1.3363928910353897,2.302585092992553,0.09813084112149532
-19.97153362269289,-17.806204203443247,-0.4054651081066813,1.1556777942841896,1.968332832287489,0.08878504672897196
-19.65956519205529,-17.790473204343293,-0.4054651074202805,1.1558208998980173,2.315269388654143,0.08177570093457943
-19.85375059346711,-17.91298075580898,-0.4054651081053997,1.386294361119486,2.209044051078215,0.10747663551401869
-20.259215699070424,-18.006452721928355,-0.4054651081081633,1.098612288667967,2.03587803990855,0.10981308411214953
-19.85375059096095,-17.718770648474752,-0.3092281439789826,1.386294361119687,2.3751067471705376,0.08644859813084112
-20.259215699071166,-17.912980747091236,-0.4054651081066807,1.114832455048839,2.050713801584629,0.09579439252336448
-19.566068518508125,-17.64977777798864,-0.4054651081053984,1.0986122886679064,2.117721022749781,0.06542056074766354
-19.8537505913688,-17.761880150402416,-0.4054651081053981,1.098612288667907,2.3184418963358353,0.0911214953271028
-19.892030075243518,-17.77425303796378,-0.2876820724504908,1.3862943611176919,2.24732354827465,0.09813084112149532
-19.892030077550878,-17.554467598186186,-0.3080930697132873,1.1827045475045628,2.0894423307462566,0.07242990654205607
-20.259215699070587,-17.777611149497886,-0.3718954566902378,1.2527629684939667,2.0358780399118435,0.08177570093457943
-20.259215699070587,-18.055242886097055,-0.28768207245454436,1.3665747472423186,2.231466744920941,0.10046728971962617
-20.065030300164473,-17.72968094172893,-0.4054651081079481,0.9495141273207348,1.7016257792045244,0.06775700934579439
-19.8537505909601,-17.718770650194017,-0.4054651081053997,1.3060248408843922,2.197224565875475,0.07710280373831775
-19.97153362661944,-17.777611149499506,-0.2876820664270716,1.2527629684939667,2.0794415416794303,0.08878504672897196
-20.331737353248386,-17.73642279948313,-0.25131442827910777,1.386294361119686,2.2090440510782146,0.08878504672897196
-19.892030077551542,-17.76188015526128,-0.3364722366212126,1.4179025158163205,2.079441540668796,0.07476635514018691
-19.848466575782354,-17.563699095786,-0.2876820664270706,1.1065074811629794,1.9683328322869857,0.06775700934579439
-19.789212069826405,-17.736422799482273,-0.2876820724545452,1.3862943611194856,2.197224577332146,0.08177570093457943
-19.97153362661762,-17.755138293647253,-0.4054651081081636,1.2527629684939665,2.117721022749783,0.10046728971962617
-20.076894142275123,-18.115426436959336,-0.40546510810539904,1.098612288667907,2.0358780394252407,0.08177570093457943
-19.971533626618665,-18.00645272192834,-0.4054651081053986,1.3862943611195468,1.968332832188754,0.08177570093457943
-19.97153362661954,-17.649777777988803,-0.4054651081066807,1.325386397225664,2.2314667449209393,0.08878504672897196
-20.259215699070587,-17.98673310589152,-0.31015492830154284,1.1422869542546996,1.9894282991538228,0.09345794392523364
-19.97153362182634,-17.87292133057568,-0.298918500379007,1.0986122886679073,1.7917594692258496,0.0630841121495327
-19.97153362165646,-18.006452721929655,-0.4054651081066807,1.0986122886651422,1.630412931802318,0.08644859813084112
-19.65956519205765,-17.670475639436738,-0.4054651081053984,1.277742823061472,2.018494217298471,0.07009345794392523
-20.259215699070158,-17.761880150402703,-0.40546510810796155,1.2273056175666572,2.2314667334642713,0.07710280373831775
-20.664680802202138,-18.115426436959556,-0.38500309304350133,1.1604721558580817,1.7917594692280014,0.10046728971962617
-20.66468080717823,-18.08685104213845,-0.3051297603755221,1.0986122886651426,2.117721022749782,0.09579439252336448
-20.259215699070587,-18.086851040795338,-0.28768206943885044,1.341117396321364,1.7917594692280023,0.0794392523364486
-19.697844676274254,-17.649777777988643,-0.2876820694393248,1.2632903644022366,2.105455421673388,0.07476635514018691
-19.971533621775215,-17.790473204343165,-0.4054651081053995,1.0986122886651422,2.0358780399085497,0.08177570093457943
-19.56606851851068,-17.872921329295757,-0.18232155679375822,1.3381022955646524,2.4849066497848287,0.07476635514018691
-19.971533626617564,-17.777611149499318,-0.26949824735308997,1.2912828969705583,2.079441540668795,0.0630841121495327
-19.638590172688072,-17.422279256397122,-0.2513144282791079,1.3862943611195466,2.117721022749784,0.05841121495327103
-19.566068518511315,-17.554467598184132,-0.2876820664270711,1.1786549963393087,1.7917594692280021,0.0794392523364486
-19.971533626619063,-18.00645272192733,-0.3966153195583424,1.252762968493968,2.014903020537387,0.07476635514018691
-19.638590173990828,-17.872921329304248,-0.40038892237418755,1.2527629684939667,2.1054554216733883,0.06542056074766354
-19.566068518510647,-17.75513829364594,-0.40546510810539943,1.2186098535761998,2.117721028265957,0.0794392523364486
-19.566068518509333,-17.649777777990998,-0.2513144282791077,1.3862943611196865,2.4849066497848287,0.07476635514018691
-20.25921569906823,-18.00645272192895,-0.28768207245315924,1.2186098535762,1.9683328322610052,0.0794392523364486
-20.259215701125264,-17.837812358136794,-0.2876820724530622,1.1680674982527612,2.079441540668796,0.09813084112149532
-20.259215699070563,-17.777611149498476,-0.22314355076516326,1.2612142315843256,2.197224577332146,0.07009345794392523
-20.259215699070374,-17.96543744789254,-0.40546510810539826,1.2667189731571373,2.3618395989496204,0.09579439252336448
-20.0650303001665,-17.98673310805163,-0.40546510810539915,1.1434078512130168,2.117721028267818,0.07009345794392523
-19.89203007755054,-17.718770649474454,-0.2876820724515796,1.3862943611196865,2.197224565873617,0.0630841121495327
-19.97153362661721,-17.67047563943629,-0.3324881517965207,1.252762968493967,2.197224565873615,0.08177570093457943
-19.9249634363695,-18.006452721928717,-0.2876820724545439,1.4211601039954849,2.197224577336062,0.07710280373831775
-20.259215697402603,-17.71877064994825,-0.22314355131420566,1.379259126018048,2.256014904737599,0.08644859813084112
-19.971533626617763,-17.97828184340068,-0.3364722366212129,1.2527629684939672,2.079441540182195,0.08644859813084112
-19.69644137253613,-18.006452721928607,-0.40546510742028086,1.386294361119486,2.197224577336012,0.07710280373831775
-20.259215681327507,-17.755138293646656,-0.2876820724515796,1.252762968494321,2.197224577332145,0.07476635514018691
-19.971533621775848,-17.71877064947501,-0.25131442828000655,1.2039728043244509,1.9459101490272266,0.07009345794392523
-19.65956519205961,-17.541854644333498,-0.3465735902790264,1.1349799328378145,1.80502661744586,0.0630841121495327
-19.892030075188064,-17.761880150401662,-0.3669845875387137,1.2667189731846007,2.0794415416794316,0.08177570093457943
-19.853750590963546,-18.03333636953517,-0.27079864121634606,1.1179738450086054,2.2314667449248056,0.08411214953271028
-19.444404773783013,-17.493559634293245,-0.18232155679383022,1.3060248408830155,2.318441896347554,0.06074766355140187
-20.00577579420782,-17.94454037369079,-0.4054651081081637,1.0986122886679075,1.7917594692279004,0.08411214953271028
-20.136148648234666,-17.899024744354612,-0.4054651081081635,1.2527629684939678,2.3025850929938416,0.09345794392523364
-20.13614864823467,-17.96543744789065,-0.40546510810539843,1.3862943611196865,2.197224577332147,0.09345794392523364
-19.892030075208815,-17.872921329300596,-0.40546510810539904,1.1587958395288254,2.197224577330285,0.0794392523364486
-19.971533626728174,-17.670475639439697,-0.4054651081079621,1.3862943611196865,2.3025850929939082,0.08177570093457943
-19.869607387193582,-17.91298074709145,-0.287682072453062,1.252762968493967,2.1177210282659558,0.08878504672897196
-19.971533626619657,-17.729680942726013,-0.2876820724545446,1.2527629684939667,2.0794415416795444,0.07242990654205607
-20.065030300163336,-17.8729213293042,-0.40546510810816305,1.0986122886651422,2.0358780399118426,0.08644859813084112
-20.005775794273823,-17.60460081319207,-0.4054651081053988,1.2527629684939683,2.4849066497848273,0.07009345794392523
-19.56606851851255,-17.58523925684891,-0.40546510810539965,1.2076995603206422,2.4981737980043195,0.0794392523364486
-19.789212069824032,-17.55446759818766,-0.2153914580461245,1.2722380814626366,2.079441540668796,0.0630841121495327
-19.659565192327992,-17.589963765046974,-0.28768207245157773,1.2039728043245144,2.0794415416794285,0.07242990654205607
-19.85375059096282,-17.75513829364641,-0.405465108105399,1.0986122886679062,2.231466744924909,0.08177570093457943
-19.56606851851242,-17.899024745390676,-0.4054651081058305,1.098612288667907,1.8260016363308194,0.0794392523364486
-19.56606851862106,-17.574609389036063,-0.3966153195583413,1.0986122886679068,2.2314667449203185,0.06542056074766354
-19.971533626651187,-17.699051034954934,-0.4054651081053992,1.3862943611194862,2.197224565873616,0.08644859813084112
-19.986652631700185,-17.978281844961014,-0.3955637937744623,1.0986122886679068,2.214796424245051,0.0794392523364486
-19.85375059096245,-17.54185464433329,-0.4054651081053986,1.386294361117753,2.1972245658736163,0.0630841121495327
-20.06503030021133,-18.001370156663814,-0.4054651081053989,1.3862943611195462,2.405403100717029,0.08644859813084112
-19.971533626619063,-17.872921329301896,-0.40546510810539876,1.386294361119486,2.0741575209821956,0.07710280373831775
-19.971533626615184,-17.76188015040304,-0.40546510810539843,1.0501501358897571,1.9893078516570672,0.07710280373831775
-20.66468080028287,-18.160603401755324,-0.40546510810935277,1.2632903644032034,1.8958872678363776,0.10981308411214953
-19.69784467864636,-17.872921329301047,-0.4054651081053984,1.3862943611196856,2.105455420661912,0.07710280373831775
-20.00577579728114,-17.80620420344084,-0.35278485027882234,1.2273056175553432,1.9656131511456332,0.07710280373831775
-19.97153361946819,-17.64977777798915,-0.3193294976367852,1.0986122886679668,2.1972245773321974,0.07476635514018691
-20.25921569906991,-17.79047320434369,-0.29685664151773883,1.0986122886679075,2.0358780394252416,0.08177570093457943
-20.005775794208482,-17.662024376825606,-0.35278484886791817,1.3862943611195464,2.1177210227497825,0.06775700934579439
-19.971533621760347,-17.670475639435548,-0.29891850037804185,1.1604721558582183,2.07944154167943,0.07476635514018691
-19.97153362165646,-17.912980747091318,-0.40546510810539904,1.2527629684939665,2.0358780394252407,0.08177570093457943
-20.390991856788162,-18.160603401756347,-0.1823215567939544,1.3862943611194858,2.0358780394252407,0.09345794392523364
-19.971533626617326,-17.718770649474752,-0.1823215567937586,1.5040773967733054,2.6390573295742192,0.07710280373831775
-20.005775791781495,-18.055242886097716,-0.36568419669043306,1.0986122886679073,2.0149030205389713,0.07710280373831775
-19.659565193363772,-17.8062042034392,-0.40546510810539893,1.0986122886679066,2.117721022749783,0.07242990654205607
-20.259215696210738,-17.5804448952765,-0.2876820694382367,1.3862943611194858,2.167819999211736,0.07242990654205607
-20.664680801272794,-18.229596273242308,-0.28768207245157934,1.2527629684547321,2.1177210282659567,0.09579439252336448
-20.259215699068676,-17.919166533252028,-0.28768206943932495,1.1862503387352974,2.209044061691546,0.0911214953271028
-20.25921569906864,-17.64977777798962,-0.28768207245158006,1.0986122886679062,1.791759469225898,0.07242990654205607
-19.566068518511262,-17.89902474240065,-0.4054651081071108,1.2527629684939674,2.079441540668795,0.07009345794392523
-20.541613753932584,-18.342924958549563,-0.3465735902798715,1.098612288665142,2.1177210282659567,0.102803738317757
-19.971533626617717,-17.904529484000424,-0.40546510810668085,1.3862943611194862,2.2314667449248047,0.0911214953271028
-20.259215699070594,-18.05524288609691,-0.3010060429246603,1.175573329804243,2.07944154167943,0.102803738317757
-19.69784467634058,-17.729680942728702,-0.4054651081053986,1.114832455048407,1.8783538145154606,0.0630841121495327
-20.390991856788204,-18.086851040794276,-0.28768207245157973,1.3862943611195466,2.2314667449209393,0.0911214953271028
-19.810187089194578,-17.60460081319248,-0.35278484904976026,1.1217006010088086,1.7917594692280021,0.07242990654205607
-20.06503029778846,-17.965437447891862,-0.3101549283028877,1.203972804325728,2.0358780394219487,0.08878504672897196
-19.853750590962832,-17.872921329301782,-0.32238679813810983,1.0986122886679075,2.0794415416794294,0.08644859813084112
-19.971533623055006,-17.95993270629345,-0.33962619611921374,1.098612288667907,2.197224565873615,0.07009345794392523
-19.566068518511752,-17.965437447893667,-0.18232155679477086,1.3060248408847104,2.484906649784829,0.07710280373831775
-19.97153362665229,-17.87292132930485,-0.28768207245306143,1.386294361119486,2.1717498559439687,0.09345794392523364
-20.39099185706193,-18.244233322495177,-0.4054651081080628,1.0986122886659726,1.8418584401713545,0.09579439252336448
-20.065030300165567,-17.91298074936254,-0.2372289897965586,1.325386397225056,2.18883937633526,0.08644859813084112
-19.97153362661721,-17.806204203439343,-0.2876820664270714,1.2039728043257907,2.014903020337199,0.06074766355140187
-19.659565192059464,-17.71877064947799,-0.4054651081053983,1.0986122886679064,1.7977229392949035,0.06542056074766354
-20.02163259756426,-17.649777777989588,-0.4054651081079622,1.0986122886651413,1.7917594692248855,0.07242990654205607
-19.97153362171167,-17.755138293646695,-0.3610673587174872,1.3411173963230294,2.1177210282659567,0.08177570093457943
-20.390991856796884,-18.383746953069313,-0.4054651081081635,1.2063632552196668,2.0991445419561408,0.10981308411214953
-19.566068518511116,-17.649777777989605,-0.2231435513132557,1.3862943611195457,2.197224577332146,0.06775700934579439
-20.136148643324578,-18.006452722314283,-0.40546510810816394,1.0986122886659708,2.117721022749781,0.09345794392523364
-19.892030075218916,-17.649777777989573,-0.18232155679289827,1.3862943611196872,2.1972245773302843,0.06542056074766354
-19.566068518510832,-18.06283822849248,-0.4054651081066811,1.0986122886659722,2.3771244021861615,0.09345794392523364
-19.869607394317498,-17.718770649475367,-0.2876820724531597,1.20769956032525,1.9459101490272264,0.07009345794392523
-19.415446618976983,-17.493559634290797,-0.4054651081053983,1.2527629684936095,2.0358780394252403,0.0630841121495327
-20.13614864887202,-18.00645272192873,-0.40546510810539915,1.0986122886679075,1.7917594692258487,0.08411214953271028
-19.971533626618488,-17.986733108051318,-0.4054651081053984,1.1840931721606902,2.1177210282659558,0.0794392523364486
-19.97153362661932,-17.79047320434394,-0.2513144282570433,1.0986122886651422,2.4849066497848296,0.08878504672897196
-19.5660685185129,-17.790473204344302,-0.22314355021782506,1.3862943611194862,2.484906648776062,0.09579439252336448
-19.443001467673593,-17.411426325824117,-0.22314355131325475,1.2632903644022364,2.178209235379536,0.07009345794392523
-20.259215699070594,-17.87292132938018,-0.34288353663163257,1.291282896970558,2.394772959765401,0.08878504672897196
-20.259215699070587,-18.181301265941393,-0.3465735902790269,1.0183427684318727,2.035878039911842,0.08177570093457943
-20.136148646857972,-18.16060340175592,-0.2876820724545443,1.1840931721601438,2.014903020538953,0.102803738317757
-20.259215699070594,-18.006452721928618,-0.3168618800433618,1.0986122886679075,2.23146674492094,0.08411214953271028
-19.97153362661798,-17.71877064847209,-0.28768207245157995,1.386294361119486,2.1972245658736154,0.0794392523364486
-19.85375059096242,-17.60460081319194,-0.40546510810539915,1.1576749425710582,2.079441540182194,0.07476635514018691
-19.82091172714268,-17.649777777989158,-0.2876820724516774,1.1726463757568886,1.805026617447077,0.08177570093457943
-19.853750590962584,-17.662024376345357,-0.4054651081053998,1.325386397226434,2.302585092992552,0.07009345794392523
-19.810187089197502,-17.755138291338117,-0.28768207245157873,1.2947227074151413,2.0220461650513846,0.0794392523364486
-19.971533626619394,-17.699051035601975,-0.40546510810796194,1.1148324550492976,1.945910149014476,0.07710280373831775
-20.259215699070612,-18.160603401755587,-0.40546510810668146,1.0986122886679066,1.7917594692248855,0.0911214953271028
-20.00577579420777,-17.718770649476625,-0.22314355131335534,1.2777428230635337,1.7917594692280168,0.07009345794392523
-19.853750590961095,-17.832307616534244,-0.40546510810539943,1.0608719606852408,2.105455420662753,0.08878504672897196
-19.566068518639206,-18.16060340175615,-0.510825623765887,1.098612288665142,2.079441540668795,0.07476635514018691
-20.065030296741828,-17.912980747092107,-0.4054651081053986,1.098612288667907,2.0358780399085497,0.0911214953271028
-19.81018708919456,-18.006452721929364,-0.28768207245219646,1.3862943611195466,2.3152694106697895,0.0794392523364486
-20.06503029779083,-17.872921330538077,-0.3904876087283689,1.1402898059677733,2.2314667449203176,0.08177570093457943
-19.9715336266191,-17.978281844961234,-0.4054651081053998,1.2632903644023967,2.3947729597378498,0.08177570093457943
-19.782632240491246,-17.649777777988383,-0.40546510810539926,1.2527629684939665,1.9095425048844328,0.06542056074766354
-20.259215699070598,-18.175240451009035,-0.4054651081081635,1.2667189731846,2.13849189786629,0.09345794392523364
-19.971533619405914,-17.872921330703303,-0.3872812860209241,1.2257165135890384,2.1717498448627075,0.08878504672897196
-19.97153362280205,-17.899024745133477,-0.28768207245157923,1.3217558399808378,2.4080401079819573,0.11448598130841121
-19.56606851851126,-17.755138293647992,-0.2876820724545443,1.2527629684939674,1.9497563477894904,0.08177570093457943
