um_to_um_diff,ad_to_um_diff,um_to_ad_diff,ad_to_ad_diff
-0.05569917862443641,0.045694805887049904,0.03167611429826486,-0.021671741560878317
-0.001960860867427061,-0.0010341660755669166,0.022330319905741493,-0.019335292962747476
-0.1071010477833149,0.09476022644779757,0.0854144320552742,-0.07307361071975682
0.01906717651575051,0.01765742270947981,-0.01037996046809028,-0.02634463875714
-0.006633758063688742,0.019993871307610652,-0.005707063271828599,-0.007653049972093272
0.03308586810453556,-0.03140799785126785,-0.045426689440052896,0.043748819186785234
-0.051026281428174725,-0.01037996046809028,0.01298452551321813,0.04842171638304692
-0.07439076740948314,0.12513405822349852,0.08307798345714336,-0.1338212742711587
0.012057830721357988,0.0013022825225639245,-0.03140799785126785,0.01804788460734598
-0.018316001054342945,0.04102190869078822,0.0013022825225639245,-0.02400819015900916
-0.006633758063688742,-0.02907154925313701,0.048031254485180745,-0.012325947168354954
0.028412970908273875,-0.01037996046809028,-0.01037996046809028,-0.007653049972093272
0.03308586810453556,-0.043090240841922055,-0.04075379224379121,0.05075816498117776
0.026076522310143034,0.019993871307610652,0.0036387311206947655,-0.049709124738448414
0.03308586810453556,-0.017389306262482803,-0.05009958663631458,0.03440302479426187
-0.0019608608674270603,-0.02907154925313701,-0.015052857664351963,0.046085267784916076
0.028412970908273875,-0.01037996046809028,-0.03841734364566037,0.02038433320547682
0.0027120363288346233,-0.003370614673697758,-0.015052857664351963,0.015711436009215138
0.03308586810453556,-0.04776313803818374,-0.05009958663631458,0.0647768565699628
-0.008970206661819583,0.0036387311206947655,0.05270415168144243,-0.04737267614031757
-0.051026281428174725,0.05270415168144243,0.062049946073965793,-0.06372781632723346
-0.0066337580636887435,0.01765742270947981,-0.02907154925313701,0.01804788460734598
-0.04168048703565136,0.05036770308331159,0.05737704887770411,-0.0660642649253643
0.06345969988023649,-0.059445381028837944,-0.08514631560827719,0.0811319967568787
-0.011306655259950425,0.0013022825225639245,-0.00804351186995944,0.01804788460734598
-0.051026281428174725,0.05270415168144243,0.06672284327022747,-0.06840071352349514
-0.037007589839389676,0.03634901149452654,0.022330319905741493,-0.021671741560878317
0.0868241858615449,-0.08280986701014635,-0.06645472682323046,0.06244040797183196
-0.04168048703565136,0.062049946073965793,0.04335835728891906,-0.06372781632723346
-0.02065244965247379,-0.015052857664351963,0.03868546009265738,-0.00298015277583159
0.01673072791761967,-0.03608089504752953,0.022330319905741493,-0.00298015277583159
-0.0440169356337822,0.06672284327022747,0.03868546009265738,-0.06139136772910262
0.0354223167026664,-0.07813696981388467,-0.02673510065500617,0.06944975376622449
0.009721382123227144,-0.03608089504752953,-0.012716409066221122,0.03907592199052355
0.07981484006715238,-0.08748276420640803,-0.14122108196341737,0.14888900610267308
-0.051026281428174725,0.03167611429826486,0.022330319905741493,-0.00298015277583159
-0.006633758063688742,-0.012716409066221122,-0.019725754860613644,0.03907592199052355
-0.03934403843752052,0.03868546009265738,0.03868546009265738,-0.03802688174779421
0.01906717651575051,-0.01037996046809028,0.0013022825225639245,-0.009989498570224114
-0.02766179544686631,0.015320974111348971,0.01298452551321813,-6.437041777007487e-4
-0.037007589839389676,0.01765742270947981,0.062049946073965793,-0.04269977894405589
-0.006633758063688742,0.0036387311206947655,0.029339665700134018,-0.02634463875714
-0.037007589839389676,0.022330319905741493,-0.003370614673697758,0.01804788460734598
3.7558773070378083e-4,0.005975179718825607,0.03167611429826486,-0.03802688174779421
-0.034671141241258835,0.05504060027957327,0.05036770308331159,-0.07073716212162598
-0.015979552456212107,0.029339665700134018,0.0013022825225639245,-0.014662395766485797
-0.06971787021322146,0.09943312364405925,0.04335835728891906,-0.07307361071975682
